Dist Name,Crop,Area(1000 ha),Production(1000 tons),Total Rainfall,Avg Temp
Aurangabad,COTTON,800.89,106.16,417.1882352941177,20.89597426470588
Beed,RICE,0.06,0.03,417.1882352941177,20.89597426470588
Beed,KHARIF SORGHUM,21.0,14.61,417.1882352941177,20.89597426470588
Beed,PEARL MILLET,152.7,90.24,417.1882352941177,20.89597426470588
Beed,MAIZE,48.83,36.32,417.1882352941177,20.89597426470588
Beed,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Beed,PIGEONPEA,92.6,52.2,417.1882352941177,20.89597426470588
Beed,MINOR PULSES,41.34,16.9,417.1882352941177,20.89597426470588
Beed,GROUNDNUT,31.66,17.45,417.1882352941177,20.89597426470588
Beed,SESAMUM,6.6,1.0,417.1882352941177,20.89597426470588
Beed,SUNFLOWER,1.11,0.89,417.1882352941177,20.89597426470588
Beed,SOYABEAN,181.3,128.3,417.1882352941177,20.89597426470588
Beed,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Beed,SUGARCANE,36.05,207.29,417.1882352941177,20.89597426470588
Beed,COTTON,348.51,50.0,417.1882352941177,20.89597426470588
Beed,RICE,0.06,0.03,417.1882352941177,20.89597426470588
Beed,KHARIF SORGHUM,21.0,14.61,417.1882352941177,20.89597426470588
Beed,PEARL MILLET,152.7,90.24,417.1882352941177,20.89597426470588
Beed,MAIZE,48.83,36.32,417.1882352941177,20.89597426470588
Beed,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Beed,PIGEONPEA,92.6,52.2,417.1882352941177,20.89597426470588
Beed,MINOR PULSES,41.34,16.9,417.1882352941177,20.89597426470588
Beed,GROUNDNUT,31.66,17.45,417.1882352941177,20.89597426470588
Beed,SESAMUM,6.6,1.0,417.1882352941177,20.89597426470588
Beed,SUNFLOWER,1.11,0.89,417.1882352941177,20.89597426470588
Beed,SOYABEAN,181.3,128.3,417.1882352941177,20.89597426470588
Beed,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Beed,SUGARCANE,36.05,207.29,417.1882352941177,20.89597426470588
Beed,COTTON,348.51,50.0,417.1882352941177,20.89597426470588
Bhandara,RICE,315.89,449.1,417.1882352941177,20.89597426470588
Bhandara,KHARIF SORGHUM,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,MAIZE,0.74,0.33,417.1882352941177,20.89597426470588
Bhandara,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,PIGEONPEA,18.66,19.89,417.1882352941177,20.89597426470588
Bhandara,MINOR PULSES,27.77,15.13,417.1882352941177,20.89597426470588
Bhandara,GROUNDNUT,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SESAMUM,1.97,0.38,417.1882352941177,20.89597426470588
Bhandara,SUNFLOWER,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SOYABEAN,5.3,6.4,417.1882352941177,20.89597426470588
Bhandara,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SUGARCANE,4.7,27.75,417.1882352941177,20.89597426470588
Bhandara,COTTON,0.04,0.02,417.1882352941177,20.89597426470588
Bhandara,RICE,315.89,449.1,417.1882352941177,20.89597426470588
Bhandara,KHARIF SORGHUM,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,MAIZE,0.74,0.33,417.1882352941177,20.89597426470588
Bhandara,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,PIGEONPEA,18.66,19.89,417.1882352941177,20.89597426470588
Bhandara,MINOR PULSES,27.77,15.13,417.1882352941177,20.89597426470588
Bhandara,GROUNDNUT,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SESAMUM,1.97,0.38,417.1882352941177,20.89597426470588
Bhandara,SUNFLOWER,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SOYABEAN,5.3,6.4,417.1882352941177,20.89597426470588
Bhandara,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Bhandara,SUGARCANE,4.7,27.75,417.1882352941177,20.89597426470588
Bhandara,COTTON,0.04,0.02,417.1882352941177,20.89597426470588
Buldhana,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,KHARIF SORGHUM,20.2,18.6,417.1882352941177,20.89597426470588
Buldhana,PEARL MILLET,2.18,1.0,417.1882352941177,20.89597426470588
Buldhana,MAIZE,39.6,88.8,417.1882352941177,20.89597426470588
Buldhana,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,PIGEONPEA,76.19,47.79,417.1882352941177,20.89597426470588
Buldhana,MINOR PULSES,30.64,17.44,417.1882352941177,20.89597426470588
Buldhana,GROUNDNUT,2.22,3.0,417.1882352941177,20.89597426470588
Buldhana,SESAMUM,1.82,0.39,417.1882352941177,20.89597426470588
Buldhana,SUNFLOWER,0.04,0.02,417.1882352941177,20.89597426470588
Buldhana,SOYABEAN,370.29,439.6,417.1882352941177,20.89597426470588
Buldhana,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,SUGARCANE,0.26,1.29,417.1882352941177,20.89597426470588
Buldhana,COTTON,174.54,32.56,417.1882352941177,20.89597426470588
Buldhana,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,KHARIF SORGHUM,20.2,18.6,417.1882352941177,20.89597426470588
Buldhana,PEARL MILLET,2.18,1.0,417.1882352941177,20.89597426470588
Buldhana,MAIZE,39.6,88.8,417.1882352941177,20.89597426470588
Buldhana,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,PIGEONPEA,76.19,47.79,417.1882352941177,20.89597426470588
Buldhana,MINOR PULSES,30.64,17.44,417.1882352941177,20.89597426470588
Buldhana,GROUNDNUT,2.22,3.0,417.1882352941177,20.89597426470588
Buldhana,SESAMUM,1.82,0.39,417.1882352941177,20.89597426470588
Buldhana,SUNFLOWER,0.04,0.02,417.1882352941177,20.89597426470588
Buldhana,SOYABEAN,370.29,439.6,417.1882352941177,20.89597426470588
Buldhana,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Buldhana,SUGARCANE,0.26,1.29,417.1882352941177,20.89597426470588
Buldhana,COTTON,174.54,32.56,417.1882352941177,20.89597426470588
Chandrapur,RICE,284.38,287.3,417.1882352941177,20.89597426470588
Chandrapur,KHARIF SORGHUM,2.22,1.31,417.1882352941177,20.89597426470588
Chandrapur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,MAIZE,2.37,5.47,417.1882352941177,20.89597426470588
Chandrapur,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,PIGEONPEA,45.73,59.6,417.1882352941177,20.89597426470588
Chandrapur,MINOR PULSES,39.41,18.27,417.1882352941177,20.89597426470588
Chandrapur,GROUNDNUT,0.03,0.04,417.1882352941177,20.89597426470588
Chandrapur,SESAMUM,0.75,0.16,417.1882352941177,20.89597426470588
Chandrapur,SUNFLOWER,0.03,0.02,417.1882352941177,20.89597426470588
Chandrapur,SOYABEAN,66.1,62.3,417.1882352941177,20.89597426470588
Chandrapur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,SUGARCANE,0.03,0.13,417.1882352941177,20.89597426470588
Chandrapur,COTTON,170.69,62.6,417.1882352941177,20.89597426470588
Chandrapur,RICE,284.38,287.3,417.1882352941177,20.89597426470588
Chandrapur,KHARIF SORGHUM,2.22,1.31,417.1882352941177,20.89597426470588
Chandrapur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,MAIZE,2.37,5.47,417.1882352941177,20.89597426470588
Chandrapur,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,PIGEONPEA,45.73,59.6,417.1882352941177,20.89597426470588
Chandrapur,MINOR PULSES,39.41,18.27,417.1882352941177,20.89597426470588
Chandrapur,GROUNDNUT,0.03,0.04,417.1882352941177,20.89597426470588
Chandrapur,SESAMUM,0.75,0.16,417.1882352941177,20.89597426470588
Chandrapur,SUNFLOWER,0.03,0.02,417.1882352941177,20.89597426470588
Chandrapur,SOYABEAN,66.1,62.3,417.1882352941177,20.89597426470588
Chandrapur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Chandrapur,SUGARCANE,0.03,0.13,417.1882352941177,20.89597426470588
Chandrapur,COTTON,170.69,62.6,417.1882352941177,20.89597426470588
Dhule,RICE,33.6,44.2,417.1882352941177,20.89597426470588
Dhule,KHARIF SORGHUM,61.5,92.2,417.1882352941177,20.89597426470588
Dhule,PEARL MILLET,82.76,106.9,417.1882352941177,20.89597426470588
Dhule,MAIZE,123.93,384.4,417.1882352941177,20.89597426470588
Dhule,FINGER MILLET,1.62,2.21,417.1882352941177,20.89597426470588
Dhule,PIGEONPEA,30.9,20.9,417.1882352941177,20.89597426470588
Dhule,MINOR PULSES,57.13,33.46,417.1882352941177,20.89597426470588
Dhule,GROUNDNUT,22.57,25.47,417.1882352941177,20.89597426470588
Dhule,SESAMUM,0.51,0.14,417.1882352941177,20.89597426470588
Dhule,SUNFLOWER,0.31,0.18,417.1882352941177,20.89597426470588
Dhule,SOYABEAN,45.63,71.8,417.1882352941177,20.89597426470588
Dhule,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Dhule,SUGARCANE,17.39,146.61,417.1882352941177,20.89597426470588
Dhule,COTTON,297.0,102.89,417.1882352941177,20.89597426470588
Dhule,RICE,33.6,44.2,417.1882352941177,20.89597426470588
Dhule,KHARIF SORGHUM,61.5,92.2,417.1882352941177,20.89597426470588
Dhule,PEARL MILLET,82.76,106.9,417.1882352941177,20.89597426470588
Dhule,MAIZE,123.93,384.4,417.1882352941177,20.89597426470588
Dhule,FINGER MILLET,1.62,2.21,417.1882352941177,20.89597426470588
Dhule,PIGEONPEA,30.9,20.9,417.1882352941177,20.89597426470588
Dhule,MINOR PULSES,57.13,33.46,417.1882352941177,20.89597426470588
Dhule,GROUNDNUT,22.57,25.47,417.1882352941177,20.89597426470588
Dhule,SESAMUM,0.51,0.14,417.1882352941177,20.89597426470588
Dhule,SUNFLOWER,0.31,0.18,417.1882352941177,20.89597426470588
Dhule,SOYABEAN,45.63,71.8,417.1882352941177,20.89597426470588
Dhule,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Dhule,SUGARCANE,17.39,146.61,417.1882352941177,20.89597426470588
Dhule,COTTON,297.0,102.89,417.1882352941177,20.89597426470588
Jalgaon,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,KHARIF SORGHUM,55.7,105.8,417.1882352941177,20.89597426470588
Jalgaon,PEARL MILLET,20.2,20.2,417.1882352941177,20.89597426470588
Jalgaon,MAIZE,202.67,723.5,417.1882352941177,20.89597426470588
Jalgaon,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,PIGEONPEA,19.5,14.4,417.1882352941177,20.89597426470588
Jalgaon,MINOR PULSES,62.63,32.7,417.1882352941177,20.89597426470588
Jalgaon,GROUNDNUT,5.05,5.6,417.1882352941177,20.89597426470588
Jalgaon,SESAMUM,3.63,1.24,417.1882352941177,20.89597426470588
Jalgaon,SUNFLOWER,0.01,0.0,417.1882352941177,20.89597426470588
Jalgaon,SOYABEAN,34.14,55.9,417.1882352941177,20.89597426470588
Jalgaon,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,SUGARCANE,9.33,79.31,417.1882352941177,20.89597426470588
Jalgaon,COTTON,514.3,150.28,417.1882352941177,20.89597426470588
Jalgaon,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,KHARIF SORGHUM,55.7,105.8,417.1882352941177,20.89597426470588
Jalgaon,PEARL MILLET,20.2,20.2,417.1882352941177,20.89597426470588
Jalgaon,MAIZE,202.67,723.5,417.1882352941177,20.89597426470588
Jalgaon,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,PIGEONPEA,19.5,14.4,417.1882352941177,20.89597426470588
Jalgaon,MINOR PULSES,62.63,32.7,417.1882352941177,20.89597426470588
Jalgaon,GROUNDNUT,5.05,5.6,417.1882352941177,20.89597426470588
Jalgaon,SESAMUM,3.63,1.24,417.1882352941177,20.89597426470588
Jalgaon,SUNFLOWER,0.01,0.0,417.1882352941177,20.89597426470588
Jalgaon,SOYABEAN,34.14,55.9,417.1882352941177,20.89597426470588
Jalgaon,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Jalgaon,SUGARCANE,9.33,79.31,417.1882352941177,20.89597426470588
Jalgaon,COTTON,514.3,150.28,417.1882352941177,20.89597426470588
Kolhapur,RICE,109.46,334.3,417.1882352941177,20.89597426470588
Kolhapur,KHARIF SORGHUM,4.9,8.6,417.1882352941177,20.89597426470588
Kolhapur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Kolhapur,MAIZE,10.44,30.4,417.1882352941177,20.89597426470588
Kolhapur,FINGER MILLET,21.3,34.0,417.1882352941177,20.89597426470588
Kolhapur,PIGEONPEA,2.0,0.3,417.1882352941177,20.89597426470588
Kolhapur,MINOR PULSES,10.17,3.09,417.1882352941177,20.89597426470588
Kolhapur,GROUNDNUT,54.5,82.4,417.1882352941177,20.89597426470588
Kolhapur,SESAMUM,0.01,0.0,417.1882352941177,20.89597426470588
Kolhapur,SUNFLOWER,0.68,0.64,417.1882352941177,20.89597426470588
Kolhapur,SOYABEAN,51.3,109.7,417.1882352941177,20.89597426470588
Kolhapur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Kolhapur,SUGARCANE,143.9,1477.9,417.1882352941177,20.89597426470588
Kolhapur,COTTON,0.01,0.0,417.1882352941177,20.89597426470588
Kolhapur,RICE,109.46,334.3,417.1882352941177,20.89597426470588
Kolhapur,KHARIF SORGHUM,4.9,8.6,417.1882352941177,20.89597426470588
Kolhapur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Kolhapur,MAIZE,10.44,30.4,417.1882352941177,20.89597426470588
Kolhapur,FINGER MILLET,21.3,34.0,417.1882352941177,20.89597426470588
Kolhapur,PIGEONPEA,2.0,0.3,417.1882352941177,20.89597426470588
Kolhapur,MINOR PULSES,10.17,3.09,417.1882352941177,20.89597426470588
Kolhapur,GROUNDNUT,54.5,82.4,417.1882352941177,20.89597426470588
Kolhapur,SESAMUM,0.01,0.0,417.1882352941177,20.89597426470588
Kolhapur,SUNFLOWER,0.68,0.64,417.1882352941177,20.89597426470588
Kolhapur,SOYABEAN,51.3,109.7,417.1882352941177,20.89597426470588
Kolhapur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Kolhapur,SUGARCANE,143.9,1477.9,417.1882352941177,20.89597426470588
Kolhapur,COTTON,0.01,0.0,417.1882352941177,20.89597426470588
Nagpur,RICE,97.28,183.6,417.1882352941177,20.89597426470588
Nagpur,KHARIF SORGHUM,2.3,1.7,417.1882352941177,20.89597426470588
Nagpur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,MAIZE,0.51,0.25,417.1882352941177,20.89597426470588
Nagpur,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,PIGEONPEA,65.97,73.98,417.1882352941177,20.89597426470588
Nagpur,MINOR PULSES,2.88,0.87,417.1882352941177,20.89597426470588
Nagpur,GROUNDNUT,3.59,4.3,417.1882352941177,20.89597426470588
Nagpur,SESAMUM,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,SUNFLOWER,0.13,0.06,417.1882352941177,20.89597426470588
Nagpur,SOYABEAN,151.1,172.4,417.1882352941177,20.89597426470588
Nagpur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,SUGARCANE,4.27,22.19,417.1882352941177,20.89597426470588
Nagpur,COTTON,145.17,62.57,417.1882352941177,20.89597426470588
Nagpur,RICE,97.28,183.6,417.1882352941177,20.89597426470588
Nagpur,KHARIF SORGHUM,2.3,1.7,417.1882352941177,20.89597426470588
Nagpur,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,MAIZE,0.51,0.25,417.1882352941177,20.89597426470588
Nagpur,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,PIGEONPEA,65.97,73.98,417.1882352941177,20.89597426470588
Nagpur,MINOR PULSES,2.88,0.87,417.1882352941177,20.89597426470588
Nagpur,GROUNDNUT,3.59,4.3,417.1882352941177,20.89597426470588
Nagpur,SESAMUM,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,SUNFLOWER,0.13,0.06,417.1882352941177,20.89597426470588
Nagpur,SOYABEAN,151.1,172.4,417.1882352941177,20.89597426470588
Nagpur,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nagpur,SUGARCANE,4.27,22.19,417.1882352941177,20.89597426470588
Nagpur,COTTON,145.17,62.57,417.1882352941177,20.89597426470588
Nanded,RICE,0.81,1.2,417.1882352941177,20.89597426470588
Nanded,KHARIF SORGHUM,88.4,57.8,417.1882352941177,20.89597426470588
Nanded,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,MAIZE,6.15,10.3,417.1882352941177,20.89597426470588
Nanded,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,PIGEONPEA,77.2,67.9,417.1882352941177,20.89597426470588
Nanded,MINOR PULSES,69.37,20.91,417.1882352941177,20.89597426470588
Nanded,GROUNDNUT,3.94,2.7,417.1882352941177,20.89597426470588
Nanded,SESAMUM,3.21,1.02,417.1882352941177,20.89597426470588
Nanded,SUNFLOWER,0.06,0.03,417.1882352941177,20.89597426470588
Nanded,SOYABEAN,273.5,190.4,417.1882352941177,20.89597426470588
Nanded,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,SUGARCANE,23.0,149.5,417.1882352941177,20.89597426470588
Nanded,COTTON,299.54,56.11,417.1882352941177,20.89597426470588
Nanded,RICE,0.81,1.2,417.1882352941177,20.89597426470588
Nanded,KHARIF SORGHUM,88.4,57.8,417.1882352941177,20.89597426470588
Nanded,PEARL MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,MAIZE,6.15,10.3,417.1882352941177,20.89597426470588
Nanded,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,PIGEONPEA,77.2,67.9,417.1882352941177,20.89597426470588
Nanded,MINOR PULSES,69.37,20.91,417.1882352941177,20.89597426470588
Nanded,GROUNDNUT,3.94,2.7,417.1882352941177,20.89597426470588
Nanded,SESAMUM,3.21,1.02,417.1882352941177,20.89597426470588
Nanded,SUNFLOWER,0.06,0.03,417.1882352941177,20.89597426470588
Nanded,SOYABEAN,273.5,190.4,417.1882352941177,20.89597426470588
Nanded,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nanded,SUGARCANE,23.0,149.5,417.1882352941177,20.89597426470588
Nanded,COTTON,299.54,56.11,417.1882352941177,20.89597426470588
Nasik,RICE,72.5,153.6,417.1882352941177,20.89597426470588
Nasik,KHARIF SORGHUM,0.8,1.1,417.1882352941177,20.89597426470588
Nasik,PEARL MILLET,136.5,199.9,417.1882352941177,20.89597426470588
Nasik,MAIZE,163.58,770.1,417.1882352941177,20.89597426470588
Nasik,FINGER MILLET,26.0,19.0,417.1882352941177,20.89597426470588
Nasik,PIGEONPEA,7.6,6.2,417.1882352941177,20.89597426470588
Nasik,MINOR PULSES,20.69,13.2,417.1882352941177,20.89597426470588
Nasik,GROUNDNUT,24.33,33.52,417.1882352941177,20.89597426470588
Nasik,SESAMUM,0.03,0.01,417.1882352941177,20.89597426470588
Nasik,SUNFLOWER,0.04,0.02,417.1882352941177,20.89597426470588
Nasik,SOYABEAN,67.5,137.6,417.1882352941177,20.89597426470588
Nasik,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nasik,SUGARCANE,11.86,98.86,417.1882352941177,20.89597426470588
Nasik,COTTON,65.4,25.94,417.1882352941177,20.89597426470588
Nasik,RICE,72.5,153.6,417.1882352941177,20.89597426470588
Nasik,KHARIF SORGHUM,0.8,1.1,417.1882352941177,20.89597426470588
Nasik,PEARL MILLET,136.5,199.9,417.1882352941177,20.89597426470588
Nasik,MAIZE,163.58,770.1,417.1882352941177,20.89597426470588
Nasik,FINGER MILLET,26.0,19.0,417.1882352941177,20.89597426470588
Nasik,PIGEONPEA,7.6,6.2,417.1882352941177,20.89597426470588
Nasik,MINOR PULSES,20.69,13.2,417.1882352941177,20.89597426470588
Nasik,GROUNDNUT,24.33,33.52,417.1882352941177,20.89597426470588
Nasik,SESAMUM,0.03,0.01,417.1882352941177,20.89597426470588
Nasik,SUNFLOWER,0.04,0.02,417.1882352941177,20.89597426470588
Nasik,SOYABEAN,67.5,137.6,417.1882352941177,20.89597426470588
Nasik,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Nasik,SUGARCANE,11.86,98.86,417.1882352941177,20.89597426470588
Nasik,COTTON,65.4,25.94,417.1882352941177,20.89597426470588
Osmanabad,RICE,10.3,3.0,417.1882352941177,20.89597426470588
Osmanabad,KHARIF SORGHUM,91.34,76.2,417.1882352941177,20.89597426470588
Osmanabad,PEARL MILLET,11.4,4.9,417.1882352941177,20.89597426470588
Osmanabad,MAIZE,40.34,31.3,417.1882352941177,20.89597426470588
Osmanabad,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Osmanabad,PIGEONPEA,181.6,189.5,417.1882352941177,20.89597426470588
Osmanabad,MINOR PULSES,61.7,16.97,417.1882352941177,20.89597426470588
Osmanabad,GROUNDNUT,8.84,6.2,417.1882352941177,20.89597426470588
Osmanabad,SESAMUM,6.5,0.83,417.1882352941177,20.89597426470588
Osmanabad,SUNFLOWER,14.15,6.14,417.1882352941177,20.89597426470588
Osmanabad,SOYABEAN,508.2,544.4,417.1882352941177,20.89597426470588
Osmanabad,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Osmanabad,SUGARCANE,75.0,401.5,417.1882352941177,20.89597426470588
Osmanabad,COTTON,16.56,3.55,417.1882352941177,20.89597426470588
Osmanabad,RICE,10.3,3.0,417.1882352941177,20.89597426470588
Osmanabad,KHARIF SORGHUM,91.34,76.2,417.1882352941177,20.89597426470588
Osmanabad,PEARL MILLET,11.4,4.9,417.1882352941177,20.89597426470588
Osmanabad,MAIZE,40.34,31.3,417.1882352941177,20.89597426470588
Osmanabad,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Osmanabad,PIGEONPEA,181.6,189.5,417.1882352941177,20.89597426470588
Osmanabad,MINOR PULSES,61.7,16.97,417.1882352941177,20.89597426470588
Osmanabad,GROUNDNUT,8.84,6.2,417.1882352941177,20.89597426470588
Osmanabad,SESAMUM,6.5,0.83,417.1882352941177,20.89597426470588
Osmanabad,SUNFLOWER,14.15,6.14,417.1882352941177,20.89597426470588
Osmanabad,SOYABEAN,508.2,544.4,417.1882352941177,20.89597426470588
Osmanabad,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Osmanabad,SUGARCANE,75.0,401.5,417.1882352941177,20.89597426470588
Osmanabad,COTTON,16.56,3.55,417.1882352941177,20.89597426470588
Parbhani,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Parbhani,KHARIF SORGHUM,69.17,39.08,417.1882352941177,20.89597426470588
Parbhani,PEARL MILLET,1.65,0.59,417.1882352941177,20.89597426470588
Parbhani,MAIZE,5.63,4.71,417.1882352941177,20.89597426470588
Parbhani,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Parbhani,PIGEONPEA,130.3,142.0,417.1882352941177,20.89597426470588
Parbhani,MINOR PULSES,107.58,35.31,417.1882352941177,20.89597426470588
Parbhani,GROUNDNUT,6.17,7.6,417.1882352941177,20.89597426470588
Parbhani,SESAMUM,1.6,0.23,417.1882352941177,20.89597426470588
Parbhani,SUNFLOWER,0.01,0.0,417.1882352941177,20.89597426470588
Parbhani,SOYABEAN,405.47,401.08,417.1882352941177,20.89597426470588
Parbhani,OILSEEDS,0.0,0.0,417.1882352941177,20.89597426470588
Parbhani,SUGARCANE,34.5,144.15,417.1882352941177,20.89597426470588
Parbhani,COTTON,272.1,90.32,417.1882352941177,20.89597426470588
Parbhani,RICE,0.0,0.0,417.1882352941177,20.89597426470588
Parbhani,KHARIF SORGHUM,69.17,39.08,417.1882352941177,20.89597426470588
Parbhani,PEARL MILLET,1.65,0.59,417.1882352941177,20.89597426470588
Parbhani,MAIZE,5.63,4.71,417.1882352941177,20.89597426470588
Parbhani,FINGER MILLET,0.0,0.0,417.1882352941177,20.89597426470588
Parbhani,PIGEONPEA,130.3,142.0,417.1882352941177,20.89597426470588
Parbhani,MINOR PULSES,107.58,35.31,417.1882352941177,20.89597426470588
Parbhani,GROUNDNUT,6.17,7.6,417.1882352941177,20.89597426470588
Parbhani,SESAMUM,1.6,0.23,417.1882352941177,20.89597426470588
Parbhani,SUNFLOWER,0.01,0.0,417.1882352941177,20.89597426470588
Parbhani,SOYABEAN,405.47,401.08,417.1882352941177,20.89597426470588
